filename,label,label_ru,source_part,source_folder,original_path,processed_path,width,height
ch1__DSCN5032__2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч1,Оталькованные руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN5032.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch1__DSCN5032__2.jpg,2272,1704
ch1__DSCN5180__2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч1,Оталькованные руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN5180.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch1__DSCN5180__2.jpg,2272,1704
ch1__DSCN5183__2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч1,Оталькованные руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN5183.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch1__DSCN5183__2.jpg,2272,1704
ch1__DSCN5185__2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч1,Оталькованные руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN5185.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch1__DSCN5185__2.jpg,2272,1704
ch1__DSCN5186__2.jpg,otalkovannaya,оталькованная,Фото руд по сортам. ч1,Оталькованные руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN5186.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\otalkovannaya\ch1__DSCN5186__2.jpg,2272,1704
ch1__2539589-1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2539589-1.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2539589-1.jpg,2272,1704
ch1__2539589-2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2539589-2.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2539589-2.jpg,2272,1704
ch1__2539590-1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2539590-1.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2539590-1.jpg,2272,1704
ch1__2544791-1 10x аншлиф.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2544791-1 10x аншлиф.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2544791-1 10x аншлиф.jpg,2272,1704
ch1__2544791-2 10x аншлиф.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2544791-2 10x аншлиф.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2544791-2 10x аншлиф.jpg,2272,1704
ch1__2544791-2 20x аншлиф.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2544791-2 20x аншлиф.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2544791-2 20x аншлиф.jpg,2272,1704
ch1__2544793-2 10x аншлиф.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2544793-2 10x аншлиф.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2544793-2 10x аншлиф.jpg,2272,1704
ch1__2548036 5x 1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2548036 5x 1.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2548036 5x 1.jpg,2272,1704
ch1__2548036 5x 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2548036 5x 2.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2548036 5x 2.jpg,2272,1704
ch1__2548037 10x 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2548037 10x 2.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2548037 10x 2.jpg,2272,1704
ch1__2548037 10x 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2548037 10x 3.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2548037 10x 3.jpg,2272,1704
ch1__2550496-1 20x.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550496-1 20x.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550496-1 20x.jpg,2272,1704
ch1__2550501-1 20x.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550501-1 20x.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550501-1 20x.jpg,2272,1704
ch1__2550501-2 10x.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550501-2 10x.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550501-2 10x.jpg,2272,1704
ch1__2550501-3 10x (1).jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550501-3 10x (1).JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550501-3 10x (1).jpg,2272,1704
ch1__2550506-1 5x.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550506-1 5x.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550506-1 5x.jpg,2272,1704
ch1__2550506-2 10x.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2550506-2 10x.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2550506-2 10x.jpg,2272,1704
ch1__2652979 10x 5.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652979 10x 5.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652979 10x 5.jpg,2272,1704
ch1__2652981 10x 5.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652981 10x 5.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652981 10x 5.jpg,2272,1704
ch1__2652982 5x 16.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652982 5x 16.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652982 5x 16.jpg,2272,1704
ch1__2652982 5x 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652982 5x 2.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652982 5x 2.jpg,2272,1704
ch1__2652982 5x 4.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652982 5x 4.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652982 5x 4.jpg,2272,1704
ch1__2652982 5x 7.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652982 5x 7.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652982 5x 7.jpg,2272,1704
ch1__2652982 5x 9.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\2652982 5x 9.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__2652982 5x 9.jpg,2272,1704
ch1__DSCN2012.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2012.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2012.jpg,2272,1704
ch1__DSCN2059.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2059.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2059.jpg,2272,1704
ch1__DSCN2064.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2064.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2064.jpg,2272,1704
ch1__DSCN2065.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2065.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2065.jpg,2272,1704
ch1__DSCN2066.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2066.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2066.jpg,2272,1704
ch1__DSCN2114.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2114.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2114.jpg,2272,1704
ch1__DSCN2121.jpg,ryadovaya,рядовая,Фото руд по сортам. ч1,Рядовые руды,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч1\Рядовые руды\DSCN2121.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch1__DSCN2121.jpg,2272,1704
